seed,split,board_bucket,calendar_month,calendar_quarter,requested_selected_n,available_random_n,sampled_random_n,shortfall_n,cell_support_status,baseline_id,baseline_family_id,replay_step,realized_cell_grain,fallback_used_flag,replacement_used_flag,duplicate_rate,random_row_uid_duplicate_n,stage1_X
120634,train,chinext,2020-05,2020Q2,18,61,18,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-06,2020Q2,29,95,29,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-07,2020Q3,27,90,27,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-08,2020Q3,14,64,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-09,2020Q3,8,26,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-10,2020Q4,11,24,11,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-11,2020Q4,13,34,13,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2020-12,2020Q4,39,67,39,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-01,2021Q1,7,56,7,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-02,2021Q1,5,37,5,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-04,2021Q2,1,1,1,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-05,2021Q2,15,47,15,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-06,2021Q2,38,90,38,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-07,2021Q3,9,51,9,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-08,2021Q3,2,35,2,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-09,2021Q3,8,45,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-10,2021Q4,3,20,3,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-11,2021Q4,34,69,34,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,chinext,2021-12,2021Q4,35,56,35,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2018-01,2018Q1,40,228,40,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2018-03,2018Q1,2,18,2,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2018-05,2018Q2,26,48,26,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-02,2019Q1,175,352,175,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-03,2019Q1,51,328,51,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-04,2019Q2,44,246,44,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-07,2019Q3,59,96,59,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-09,2019Q3,109,197,109,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-10,2019Q4,87,149,87,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-11,2019Q4,39,64,39,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2019-12,2019Q4,226,309,226,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-01,2020Q1,104,200,104,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-03,2020Q1,18,145,18,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-05,2020Q2,68,198,68,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-06,2020Q2,128,280,128,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-07,2020Q3,126,471,126,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-08,2020Q3,55,223,55,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-09,2020Q3,38,77,38,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-10,2020Q4,31,121,31,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-11,2020Q4,120,265,120,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2020-12,2020Q4,82,249,82,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-01,2021Q1,56,287,56,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-02,2021Q1,45,195,45,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-03,2021Q1,4,25,4,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-04,2021Q2,4,11,4,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-05,2021Q2,53,179,53,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-06,2021Q2,65,223,65,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-07,2021Q3,37,209,37,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-08,2021Q3,55,215,55,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-09,2021Q3,71,250,71,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-10,2021Q4,14,64,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-11,2021Q4,52,162,52,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,train,main_board,2021-12,2021Q4,168,356,168,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2022-01,2022Q1,2,9,2,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2022-06,2022Q2,3,9,3,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2022-07,2022Q3,9,27,9,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2022-08,2022Q3,24,47,24,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2022-11,2022Q4,1,17,1,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2022-12,2022Q4,14,29,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-01,2023Q1,58,82,58,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-02,2023Q1,36,48,36,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-03,2023Q1,16,34,16,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-04,2023Q2,19,58,19,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-07,2023Q3,10,15,10,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-08,2023Q3,7,15,7,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,chinext,2023-11,2023Q4,8,16,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2022-01,2022Q1,35,49,35,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2022-06,2022Q2,6,22,6,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2022-07,2022Q3,31,107,31,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2022-08,2022Q3,80,184,80,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2022-11,2022Q4,58,115,58,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2022-12,2022Q4,68,134,68,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-01,2023Q1,214,320,214,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-02,2023Q1,147,228,147,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-03,2023Q1,108,152,108,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-04,2023Q2,108,197,108,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-07,2023Q3,96,125,96,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-08,2023Q3,33,61,33,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120634,validation,main_board,2023-11,2023Q4,27,51,27,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2024-03,2024Q1,17,89,17,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2024-04,2024Q2,27,60,27,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2024-05,2024Q2,18,49,18,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2024-09,2024Q3,12,56,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2024-11,2024Q4,9,77,9,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2024-12,2024Q4,25,48,25,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-02,2025Q1,29,73,29,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-03,2025Q1,19,40,19,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-04,2025Q2,4,4,4,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-05,2025Q2,18,28,18,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-06,2025Q2,54,85,54,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-07,2025Q3,58,92,58,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-08,2025Q3,61,114,61,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-09,2025Q3,14,62,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-10,2025Q4,12,43,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,chinext,2025-11,2025Q4,8,26,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2024-03,2024Q1,73,265,73,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2024-04,2024Q2,137,306,137,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2024-05,2024Q2,50,161,50,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2024-09,2024Q3,21,129,21,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2024-11,2024Q4,42,218,42,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2024-12,2024Q4,152,266,152,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-02,2025Q1,76,184,76,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-03,2025Q1,147,244,147,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-04,2025Q2,8,13,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-05,2025Q2,96,129,96,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-06,2025Q2,186,266,186,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-07,2025Q3,232,363,232,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-08,2025Q3,139,312,139,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-09,2025Q3,37,217,37,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-10,2025Q4,91,217,91,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,robustness,main_board,2025-11,2025Q4,43,108,43,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2018-05,2018Q2,2,12,2,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-02,2019Q1,41,99,41,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-03,2019Q1,14,98,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-04,2019Q2,5,43,5,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-07,2019Q3,9,17,9,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-09,2019Q3,34,73,34,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-10,2019Q4,8,38,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-11,2019Q4,6,18,6,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2019-12,2019Q4,41,62,41,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-01,2020Q1,44,97,44,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-03,2020Q1,2,29,2,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-05,2020Q2,18,61,18,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-06,2020Q2,29,95,29,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-07,2020Q3,27,90,27,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-08,2020Q3,14,64,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-09,2020Q3,8,26,8,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-10,2020Q4,11,24,11,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-11,2020Q4,13,34,13,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2020-12,2020Q4,39,67,39,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2021-01,2021Q1,7,56,7,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2021-02,2021Q1,5,37,5,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2021-04,2021Q2,1,1,1,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
120635,train,chinext,2021-05,2021Q2,15,47,15,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.4
